Dropped,Sector,Parameter,Coefficient,Std Error,t-value,P-value,R-squared,Adj R-squared,F-statistic,Prob (F-statistic),RMSE
Utilities_w,Real Estate_w,Energy_lr,1.4023199094232309e-05,0.0016520190058830853,0.008488521647931175,0.9932272209686044,0.2648397135177625,0.1517381309820337,2.7225236667030352,0.003991867598137894,0.1836956441847355
Utilities_w,Real Estate_w,Financial Services_lr,0.0008435789905410962,0.0032935544284304163,0.25613027167828345,0.7978502479965248,0.2648397135177625,0.1517381309820337,2.7225236667030352,0.003991867598137894,0.1836956441847355
Utilities_w,Real Estate_w,Healthcare_lr,-0.001393269783341747,0.004927369660189557,-0.28276136750985065,0.7773597704803319,0.2648397135177625,0.1517381309820337,2.7225236667030352,0.003991867598137894,0.1836956441847355
Utilities_w,Real Estate_w,Industrials_lr,0.002726475200794428,0.006093293488562922,0.4474550923752494,0.6545465053636759,0.2648397135177625,0.1517381309820337,2.7225236667030352,0.003991867598137894,0.1836956441847355
Utilities_w,Real Estate_w,Real Estate_lr,0.004136014590542374,0.0022688883462243163,1.8229255738499273,0.06831466399193724,0.2648397135177625,0.1517381309820337,2.7225236667030352,0.003991867598137894,0.1836956441847355
Utilities_w,Real Estate_w,Technology_lr,0.005106729105632151,0.00321069486117216,1.5905370414950573,0.11171380304247039,0.2648397135177625,0.1517381309820337,2.7225236667030352,0.003991867598137894,0.1836956441847355
Utilities_w,Real Estate_w,Utilities_lr,-0.000738053568594728,0.003961452651583808,-0.18630881989707757,0.8522025912796051,0.2648397135177625,0.1517381309820337,2.7225236667030352,0.003991867598137894,0.1836956441847355
Utilities_w,Real Estate_w,portfolio_value_ln,-0.11505328930075363,0.04045680650122035,-2.8438549468130447,0.0044571333943624536,0.2648397135177625,0.1517381309820337,2.7225236667030352,0.003991867598137894,0.1836956441847355
Utilities_w,Technology_w,const,-478.52075263892874,47.79457535551931,-10.012030634846289,1.3495362454002987e-23,0.8331092698207825,0.8074337728701336,11.849282155804431,3.459601731577532e-13,6.930172326981841
Utilities_w,Technology_w,Basic Materials_lr,0.10311845828792177,0.14882640041776407,0.6928774599026951,0.4883864560454759,0.8331092698207825,0.8074337728701336,11.849282155804431,3.459601731577532e-13,6.930172326981841
